period,Close,textblob_polarity,textblob_subjectivity,SENTIMENT_SCORE_NLTK,negative_WGT_LM
20200113,77.19815063476562,,,,
20200114,76.15571594238281,,,,
20200115,75.829345703125,,,,
20200116,76.77922821044922,,,,
20200117,77.62925720214844,,,,
20200121,77.1031723022461,,,,
20200122,77.37838745117188,,,,
20200123,77.75102996826172,,,,
20200124,77.5269546508789,,,,
20200127,75.24723815917969,,,,
20200128,77.37593841552734,,,,
20200129,78.99561309814453,,,,
20200130,78.88111877441406,,,,
20200131,75.38363647460938,,,,
20200203,75.17662811279297,,,,
20200204,77.6584701538086,,,,
20200205,78.29170989990234,,,,
20200206,79.20750427246094,,,,
20200207,78.13085174560547,,,,
20200210,78.50193786621094,,,,
20200211,78.02830505371094,,,,
20200212,79.88131713867188,,,,
20200213,79.31249237060547,,,,
20200214,79.33199310302734,,,,
20200218,77.87940979003906,,,,
20200219,79.0073013305664,,,,
20200220,78.19676971435547,,,,
20200221,76.42678833007812,,,,
20200224,72.79647064208984,,,,
20200225,70.33070373535156,,,,
20200226,71.4464111328125,,,,
20200227,66.77608489990234,,,,
20200228,66.73702239990234,,,,
20200302,72.95028686523438,,,,
20200303,70.6334457397461,,,,
20200304,73.90974426269531,,,,
20200305,71.51234436035156,,,,
20200306,70.56262969970703,,,,
20200309,64.98169708251953,,,,
20200310,69.66178131103516,,,,
20200311,67.24237823486328,,,,
20200312,60.60189056396485,,,,
20200313,67.86249542236328,,,,
20200316,59.13219451904297,,,,
20200317,61.73224258422852,,,,
20200318,60.22104263305664,,,,
20200319,59.75962066650391,,,,
20200320,55.96574783325195,,,,
20200323,54.77680206298828,,,,
20200324,60.27230072021485,,,,
20200325,59.940277099609375,,,,
20200326,63.09452819824219,,,,
20200327,60.48226165771485,,,,
20200330,62.20830535888672,,,,
20200331,62.08134841918945,,,,
20200401,58.81481170654297,,,,
20200402,59.79624176025391,,,,
20200403,58.93688583374024,,,,
20200406,64.07839965820312,,,,
20200407,63.336212158203125,,,,
20200408,64.95728302001953,,,,
20200409,65.42601013183594,,,,
20200413,66.7101821899414,,,,
20200414,70.07923889160156,,,,
20200415,69.43960571289062,,,,
20200416,69.99136352539062,,,,
20200417,69.04167175292969,,,,
20200420,67.60859680175781,,,,
20200421,65.51878356933594,,,,
20200422,67.40597534179688,,,,
20200423,67.14474487304688,,,,
20200424,69.08317565917969,,,,
20200427,69.13201904296875,,,,
20200428,68.01142120361328,,,,
20200429,70.24526977539062,,,,
20200430,71.72716522216797,,,,
20200501,70.57240295410156,,,,
20200504,71.5709228515625,,,,
20200505,72.64511108398438,,,,
20200506,73.39462280273438,,,,
20200507,74.15386199951172,,,,
20200508,75.91887664794922,,,,
20200511,77.11349487304688,,,,
20200512,76.23219299316406,,,,
20200513,75.311767578125,,,,
20200514,75.7744369506836,,,,
20200515,75.32645416259766,,,,
20200518,77.10123443603516,,,,
20200519,76.65570831298828,,,,
20200520,78.14653015136719,,,,
20200521,77.56389617919922,,,,
20200522,78.06330108642578,,,,
20200526,77.5345230102539,,,,
20200527,77.8723373413086,,,,
20200528,77.90662384033203,,,,
20200529,77.83073425292969,,,,
20200601,78.78788757324219,,,,
20200602,79.15264129638672,,,,
20200603,79.58837890625,,,,
20200604,78.90294647216797,,,,
20200605,81.15018463134766,,,,
20200608,81.62998962402344,,,,
20200609,84.20767974853516,,,,
20200610,86.37413787841797,,,,
20200611,82.2272720336914,,,,
20200612,82.93719482421875,,,,
20200615,83.96289825439453,,,,
20200616,86.18809509277344,,,,
20200617,86.06814575195312,,,,
20200618,86.1024169921875,,,,
20200619,85.6103744506836,,,,
20200622,87.85028076171875,,,,
20200623,89.72542572021484,,,,
20200624,88.1415786743164,,,,
20200625,89.31169891357422,,,,
20200626,86.56752014160156,,,,
20200629,88.56262969970703,,,,
20200630,89.30191802978516,,,,
20200701,89.13301086425781,,,,
20200702,89.13301086425781,,,,
20200706,91.517333984375,,,,
20200707,91.23336029052734,,,,
20200708,93.35819244384766,,,,
20200709,93.75967407226562,,,,
20200710,93.9236831665039,,,,
20200713,93.49040985107422,,,,
20200714,95.03751373291016,,,,
20200715,95.6911163330078,,,,
20200716,94.5136489868164,,,,
20200717,94.32268524169922,,,,
20200720,96.31046295166016,,,,
20200721,94.981201171875,,,,
20200722,95.24803161621094,,,,
20200723,90.91268920898438,,,,
20200724,90.6874542236328,,,,
20200727,92.83679962158205,,,,
20200728,91.31170654296876,,,,
20200729,93.0619888305664,,,,
20200730,94.18805694580078,-0.0777777777777777,0.1777777777777777,1.0,0.0
20200731,104.04847717285156,,,,
20200803,106.6702651977539,,,,
20200804,107.38262176513672,,,,
20200805,107.7718505859375,,,,
20200806,111.53191375732422,,,,
20200807,108.99614715576172,,,,
20200810,110.58039093017578,,,,
20200811,107.29175567626952,,,,
20200812,110.85751342773438,,,,
20200813,112.81941986083984,,,,
20200814,112.7188720703125,,,,
20200817,112.42457580566406,,,,
20200818,113.36140441894533,,,,
20200819,113.50363159179688,,,,
20200820,116.02223205566406,,,,
20200821,122.00114440917967,,,,
20200824,123.4603042602539,,,,
20200825,122.4474868774414,,,,
20200826,124.1126480102539,,,,
20200827,122.62895965576172,,,,
20200828,122.4303207397461,,,,
20200831,126.58216857910156,,,,
20200901,131.624267578125,,,,
20200902,128.89723205566406,,,,
20200903,118.5776138305664,,,,
20200904,118.65608215332033,,,,
20200908,110.67113494873048,,,,
20200909,115.08544158935548,,,,
20200910,111.32837677001952,0.1948728354978355,0.4167884199134199,1.0,0.2666666666666666
20200911,109.86675262451172,,,,
20200914,113.16275024414062,,,,
20200915,113.3393325805664,,,,
20200916,109.99427032470705,,,,
20200917,108.23836517333984,,,,
20200918,104.8050308227539,,,,
20200921,107.98332214355467,,,,
20200922,109.68038177490234,,,,
20200923,105.07969665527344,,,,
20200924,106.15874481201172,,,,
20200925,110.14142608642578,,,,
20200928,112.7703857421875,,,,
20200929,111.91693115234376,,,,
20200930,113.60418701171876,,,,
20201001,114.56550598144533,,,,
20201002,110.86732482910156,,,,
20201005,114.28104400634766,,,,
20201006,111.0046615600586,,,,
20201007,112.88809204101562,,,,
20201008,112.78019714355467,,,,
20201009,114.7420883178711,,,,
20201012,122.0305633544922,,,,
20201013,118.7934341430664,,,,
20201014,118.8817138671875,,,,
20201015,118.4108657836914,,,,
20201016,116.75304412841795,,,,
20201019,113.77095794677734,,,,
20201020,115.27181243896484,,,,
20201021,114.64400482177734,,,,
20201022,113.54534149169922,,,,
20201023,112.8488540649414,,,,
20201026,112.8586654663086,,,,
20201027,114.3791275024414,,,,
20201028,109.08197784423828,,,,
20201029,113.12351989746094,,,,
20201030,106.78653717041016,,,,
20201102,106.69825744628906,,,,
20201103,108.33647918701172,,,,
20201104,112.76057434082033,,,,
20201105,116.76284790039062,,,,
20201106,116.63019561767578,,,,
20201109,114.30132293701172,,,,
20201110,113.9574203491211,,,,
20201111,117.4163055419922,,,,
20201112,117.14116668701172,,,,
20201113,117.19029998779295,,,,
20201116,118.21227264404295,,,,
20201117,117.31805419921876,,,,
20201118,115.98165130615234,,,,
20201119,116.58106231689452,,,,
20201120,115.30361938476562,,,,
20201123,111.87419128417967,,,,
20201124,113.1712875366211,,,,
20201125,114.01636505126952,,,,
20201127,114.56663513183594,,,,
20201130,116.98395538330078,,,,
20201201,120.59026336669922,,,,
20201202,120.94400787353516,,,,
20201203,120.8064422607422,,,,
20201204,120.12841796875,,,,
20201207,121.60238647460938,,,,
20201208,122.2214584350586,,,,
20201209,119.66658020019533,,,,
20201210,121.1012191772461,,,,
20201211,120.28562927246094,,,,
20201214,119.66658020019533,,,,
20201215,125.66072082519533,,,,
20201216,125.59192657470705,,,,
20201217,126.46649932861328,,,,
20201218,124.46187591552734,,,,
20201221,126.00463104248048,,,,
20201222,129.59130859375,,,,
20201223,128.68728637695312,,,,
20201224,129.67974853515625,,,,
20201228,134.3178253173828,,,,
20201229,132.52943420410156,,,,
20201230,131.39935302734375,,,,
20201231,130.3872528076172,,,,
20210104,127.16415405273438,,,,
20210105,128.7363739013672,,,,
20210106,124.40291595458984,,,,
20210107,128.64796447753906,,,,
20210108,129.75836181640625,,,,
20210111,126.74159240722656,,,,
20210112,126.56473541259766,,,,
20210113,128.6184539794922,,,,
20210114,126.6728515625,,,,
20210115,124.93354034423828,,,,
20210119,125.61157989501952,,,,
20210120,129.7386932373047,,,,
20210121,134.4946746826172,,,,
20210122,136.65652465820312,,,,
20210125,140.439697265625,,,,
20210126,140.67555236816406,,,,
20210127,139.59461975097656,,,,
20210128,134.7108612060547,,,,
20210129,129.66993713378906,,,,
20210201,131.81210327148438,,,,
20210202,132.64730834960938,,,,
20210203,131.6155548095703,,,,
20210204,135.0056610107422,,,,
20210205,134.58741760253906,,,,
20210208,134.7350311279297,,,,
20210209,133.8493194580078,,,,
20210210,133.23916625976562,,,,
20210211,132.9833221435547,,,,
20210212,133.21949768066406,,,,
20210216,131.0740966796875,,,,
20210217,128.76148986816406,,,,
20210218,127.64942169189452,,,,
20210219,127.80690002441406,,,,
20210222,123.99834442138672,,,,
20210223,123.8605728149414,,,,
20210224,123.35868072509766,,,,
20210225,119.06794738769533,,,,
20210226,119.3336410522461,,,,
20210301,125.7599105834961,,,,
20210302,123.13233947753906,,,,
20210303,120.12093353271484,,,,
20210304,118.22159576416016,,,,
20210305,119.4911117553711,,,,
20210308,114.5114974975586,,,,
20210309,119.1663589477539,,,,
20210310,118.07398986816406,,,,
20210311,120.02252960205078,,,,
20210312,119.10729217529295,,,,
20210315,122.0202865600586,,,,
20210316,123.5751953125,,,,
20210317,122.7780532836914,,,,
20210318,118.61524200439452,,,,
20210319,118.08380889892578,,,,
20210322,121.4298095703125,,,,
20210323,120.59332275390624,,,,
20210324,118.18223571777344,,,,
20210325,118.67430877685548,,,,
20210326,119.2844467163086,,,,
20210329,119.46158599853516,,,,
20210330,117.9952621459961,,,,
20210331,120.20950317382812,,,,
20210401,121.0459976196289,,,,
20210405,123.89993286132812,,,,
20210406,124.20500946044922,,,,
20210407,125.8681640625,,,,
20210408,128.28909301757812,,,,
20210409,130.8871612548828,,,,
20210412,129.15513610839844,,,,
20210413,132.29443359375,,,,
20210414,129.9325714111328,,,,
20210415,132.3633575439453,,,,
20210416,132.0287322998047,,,,
20210419,132.6979217529297,,,,
20210420,130.99537658691406,,,,
20210421,131.3792266845703,,,,
20210422,129.843994140625,,,,
20210423,132.18617248535156,,,,
20210426,132.57981872558594,,,,
20210427,132.2550811767578,,,,
20210428,131.45791625976562,0.3,0.55,1.0,0.0
20210429,131.35951232910156,,,,
20210430,129.37159729003906,,,,
20210503,130.4344482421875,,,,
20210504,125.81896209716795,,,,
20210505,126.06499481201172,,,,
20210506,127.678955078125,,,,
20210507,128.35911560058594,,,,
20210510,125.04688262939452,,,,
20210511,124.1202621459961,,,,
20210512,121.0248794555664,,,,
20210513,123.1936264038086,,,,
20210514,125.63836669921876,,,,
20210517,124.47512817382812,,,,
20210518,123.0753173828125,,,,
20210519,122.91761779785156,,,,
20210520,125.50035095214844,,,,
20210521,123.64706420898438,,,,
20210524,125.29332733154295,,,,
20210525,125.09617614746094,,,,
20210526,125.04688262939452,,,,
20210527,123.49921417236328,,,,
20210528,122.83873748779295,,,,
20210601,122.51342010498048,,,,
20210602,123.28231811523438,,,,
20210603,121.783935546875,,,,
20210604,124.10054779052734,,,,
20210607,124.1103973388672,,,,
20210608,124.93844604492188,,,,
20210609,125.3228988647461,,,,
20210610,124.31742095947266,,,,
20210611,125.53980255126952,,,,
20210614,128.62530517578125,,,,
20210615,127.79725646972656,,,,
20210616,128.29998779296875,,,,
20210617,129.91665649414062,,,,
20210618,128.6055908203125,,,,
20210621,130.41943359375,,,,
20210622,132.0755157470703,,,,
20210623,131.79954528808594,,,,
20210624,131.51365661621094,,,,
20210625,131.21791076660156,,,,
20210628,132.86416625976562,,,,
20210629,134.39215087890625,,,,
20210630,135.01316833496094,,,,
20210701,135.31878662109375,,,,
20210702,137.97056579589844,,,,
20210706,140.00125122070312,,,,
20210707,142.51499938964844,,,,
20210708,141.2039337158203,,,,
20210709,143.04733276367188,,,,
20210712,142.44598388671875,,,,
20210713,143.56979370117188,,,,
20210714,147.02989196777344,,,,
20210715,146.3694305419922,,,,
20210716,144.3091583251953,,,,
20210719,140.42514038085938,,,,
20210720,144.0725555419922,,,,
20210721,143.33322143554688,,,,
20210722,144.7133331298828,,,,
20210723,146.4482879638672,,,,
20210726,146.87220764160156,,,,
20210727,144.68373107910156,,,,
20210728,142.919189453125,0.1333333333333333,0.0,1.0,0.0
20210729,143.56979370117188,,,,
20210730,143.78668212890625,,,,
20210802,143.4514923095703,,,,
20210803,145.26535034179688,,,,
20210804,144.8611602783203,,,,
20210805,144.96961975097656,,,,
20210806,144.27853393554688,,,,
20210809,144.2291717529297,,,,
20210810,143.7454071044922,,,,
20210811,144.00209045410156,,,,
20210812,146.9935302734375,,,,
20210813,147.2008514404297,,,,
20210816,149.19508361816406,,,,
20210817,148.27694702148438,,,,
20210818,144.4957275390625,,,,
20210819,144.8314208984375,,,,
20210820,146.30239868164062,,,,
20210823,147.80307006835938,,,,
20210824,147.71421813964844,,,,
20210825,146.47023010253906,,,,
20210826,145.6606903076172,,,,
20210827,146.7071990966797,,,,
20210830,151.16964721679688,,,,
20210831,149.8960723876953,,,,
20210901,150.56739807128906,,,,
20210902,151.69288635253906,,,,
20210903,152.3345947265625,,,,
20210907,154.6941680908203,,,,
20210908,153.13426208496094,,,,
20210909,152.10752868652344,,,,
20210910,147.07249450683594,,,,
20210913,147.64511108398438,,,,
20210914,146.2333221435547,,,,
20210915,147.13174438476562,,,,
20210916,146.89479064941406,,,,
20210917,144.19956970214844,,,,
20210920,141.1193084716797,,,,
20210921,141.60305786132812,,,,
20210922,143.9922332763672,,,,
20210923,144.9597625732422,,,,
20210924,145.04859924316406,,,,
20210927,143.51832580566406,,,,
20210928,140.1024169921875,,,,
20210929,141.01068115234375,,,,
20210930,139.69764709472656,,,,
20211001,140.8329620361328,,,,
20211004,137.36769104003906,,,,
20211005,139.31263732910156,,,,
20211006,140.19125366210938,,,,
20211007,141.46482849121094,,,,
20211008,141.07980346679688,,,,
20211011,140.99095153808594,,,,
20211012,139.70751953125,,,,
20211013,139.11517333984375,,,,
20211014,141.92886352539062,,,,
20211015,142.99508666992188,,,,
20211018,144.6833038330078,,,,
20211019,146.8651580810547,,,,
20211020,147.35879516601562,,,,
20211021,147.5760040283203,,,,
20211022,146.79605102539062,,,,
20211025,146.74667358398438,,,,
20211026,147.4180450439453,,,,
20211027,146.9540252685547,,,,
20211028,150.62664794921875,,,,
20211029,147.89190673828125,-0.0550925925925926,0.3814814814814815,1.0,0.0
20211101,147.0626220703125,,,,
20211102,148.10911560058594,,,,
20211103,149.56040954589844,,,,
20211104,149.03712463378906,,,,
20211105,149.571044921875,,,,
20211108,148.7405242919922,,,,
20211109,149.10635375976562,,,,
20211110,146.24899291992188,,,,
20211111,146.19955444335938,,,,
20211112,148.2956085205078,,,,
20211115,148.30551147460938,,,,
20211116,149.29420471191406,,,,
20211117,151.75607299804688,,,,
20211118,156.0865936279297,,,,
20211119,158.736328125,,,,
20211122,159.20101928710938,,,,
20211123,159.5865936279297,,,,
20211124,160.11061096191406,,,,
20211126,155.03855895996094,,,,
20211129,158.42982482910156,,,,
20211130,163.4326629638672,,,,
20211201,162.9086456298828,,,,
20211202,161.91006469726562,,,,
20211203,160.01173400878906,,,,
20211206,163.45242309570312,,,,
20211207,169.24623107910156,,,,
20211208,173.10215759277344,,,,
20211209,172.5880584716797,,,,
20211210,177.4228057861328,,,,
20211213,173.75473022460938,,,,
20211214,172.3606414794922,,,,
20211215,177.27452087402344,,,,
20211216,170.31405639648438,,,,
20211217,169.20669555664062,,,,
20211220,167.8323974609375,,,,
20211221,171.03579711914062,,,,
20211222,173.65585327148438,,,,
20211223,174.2886199951172,,,,
20211227,178.29287719726562,,,,
20211228,177.2646026611328,,,,
20211229,177.3536376953125,,,,
20211230,176.18692016601562,,,,
20211231,175.56407165527344,,,,
20220103,179.95387268066406,,,,
20220104,177.6699981689453,,,,
20220105,172.94398498535156,,,,
20220106,170.05697631835938,,,,
20220107,170.22503662109375,,,,
20220110,170.2448272705078,,,,
20220111,173.10215759277344,,,,
20220112,173.54708862304688,,,,
20220113,170.2448272705078,,,,
20220114,171.11489868164062,,,,
20220118,167.88182067871094,,,,
20220119,164.35218811035156,,,,
20220120,162.6515655517578,,,,
20220121,160.57530212402344,,,,
20220124,159.79421997070312,,,,
20220125,157.9750213623047,,,,
20220126,157.88600158691406,,,,
20220127,157.4213409423828,,,,
20220128,168.4058380126953,,,,
20220131,172.80555725097656,,,,
20220201,172.6374969482422,,,,
20220202,173.85357666015625,,,,
20220203,170.94680786132812,,,,
20220204,170.6597137451172,,,,
20220207,169.93707275390625,,,,
20220208,173.0752410888672,,,,
20220209,174.5106658935547,,,,
20220210,170.39242553710938,,,,
20220211,166.94737243652344,,,,
20220214,167.1849822998047,,,,
20220215,171.05569458007812,,,,
20220216,170.81813049316406,,,,
20220217,167.1849822998047,,,,
20220218,165.6208038330078,,,,
20220222,162.67071533203125,,,,
20220223,158.46339416503906,,,,
20220224,161.1065673828125,,,,
20220225,163.19541931152344,,,,
20220228,163.46266174316406,,,,
20220301,161.5619659423828,,,,
20220302,164.88824462890625,,,,
20220303,164.5615692138672,,,,
20220304,161.53225708007812,,,,
20220307,157.7011260986328,,,,
20220308,155.85977172851562,,,,
20220309,161.31446838378906,,,,
20220310,156.92893981933594,,,,
20220311,153.17698669433594,,,,
20220314,149.1082305908203,,,,
20220315,153.53335571289062,,,,
20220316,157.98817443847656,,,,
20220317,159.0078582763672,,,,
20220318,162.33413696289062,,,,
20220321,163.72007751464844,,,,
20220322,167.1255645751953,,,,
20220323,168.50160217285156,,,,
20220324,172.3228759765625,,,,
20220325,172.96633911132812,,,,
20220328,173.83750915527344,,,,
20220329,177.16378784179688,,,,
20220330,175.98573303222656,,,,
20220331,172.85745239257812,,,,
20220401,172.5604705810547,,,,
20220404,176.6490020751953,,,,
20220405,173.3029327392578,,,,
20220406,170.10536193847656,,,,
20220407,170.41224670410156,,,,
20220408,168.38279724121094,,,,
20220411,164.08636474609375,,,,
20220412,165.97718811035156,,,,
20220413,168.689697265625,,,,
20220414,163.6309814453125,,,,
20220418,163.4132080078125,,,,
20220419,165.7198028564453,,,,
20220420,165.551513671875,,,,
20220421,164.7496337890625,,,,
20220422,160.16612243652344,,,,
20220425,161.2451934814453,,,,
20220426,155.2261962890625,,,,
20220427,154.99851989746094,,,,
20220428,161.99755859375,,,,
20220429,156.06765747070312,,,,
